project,sha,url,subproject,flaky_test
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testConcurrentModification
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testRegistration
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetServices
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateServiceWithInvalidInfo
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testAutoIncrementedField
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testLiveStatusUpdateAfterStopFailed
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testServiceComponentHostUpdateRecursive
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testCommandReport
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.utils.TestStageUtils.testGetClusterHostInfo
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetServiceComponentHosts
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testUpdateUsers
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testTaskInProgressHandling
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateServiceComponentHostSimple
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateServiceComponentHostWithInvalidRequest
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testAbortHostRoleCommands
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testServiceUpdateInvalidRequest
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateServiceComponentWithInvalidRequest
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetHosts
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateHostMultiple
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testFindHostsByStage
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetServiceComponentsWithFilters
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateHostWithInvalidRequests
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateServicesSimple
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateHostSimple
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testRcaOnJobtrackerHost
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testRollbackException
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testHeartbeat
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetStagesInProgress
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testInstallAndStartService
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateServiceComponentHostMultiple
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testPersistActions
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetClusters
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testCreateServiceComponentMultiple
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testEmptyPersistentCollection
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testRegisterNewNode
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testSortedCommands
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testConfigUpdates
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetClustersWithFilters
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testStatusHeartbeat
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetServiceComponents
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.orm.TestOrmImpl.testSafeRollback
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatHandler.testStateCommandsAtRegistration
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.controller.AmbariManagementControllerTest.testGetServiceComponentHostsWithFilters
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetStagesInProgressWithFailures
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.state.host.HostTest.testHostRegistrationFlow
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatMonitor.testHeartbeatStateCommandsEnqueueing
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.agent.TestHeartbeatMonitor.testHeartbeatLoss
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.actionmanager.TestActionManager.testLargeLogs
ambari,400a37ab0b6636a5476461e731f43c085a5b8cfc,git@github.com:apache/ambari.git,./ambari-server,org.apache.ambari.server.actionmanager.TestActionManager.testCascadeDeleteStages
