project,test,projectSourceLinesCovered,projectSourceClassesCovered,avgModificationsPerCoveredLine_window5,maxModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window5,avgAuthorsPerCoveredLine_window5,maxAuthorsPerCoveredLine_window5,percentOfModificationsCoveredByTest_window5,avgModificationsPerCoveredLine_window10,maxModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window10,avgAuthorsPerCoveredLine_window10,maxAuthorsPerCoveredLine_window10,percentOfModificationsCoveredByTest_window10,avgModificationsPerCoveredLine_window25,maxModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window25,avgAuthorsPerCoveredLine_window25,maxAuthorsPerCoveredLine_window25,percentOfModificationsCoveredByTest_window25,avgModificationsPerCoveredLine_window50,maxModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window50,avgAuthorsPerCoveredLine_window50,maxAuthorsPerCoveredLine_window50,percentOfModificationsCoveredByTest_window50,avgModificationsPerCoveredLine_window75,maxModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window75,avgAuthorsPerCoveredLine_window75,maxAuthorsPerCoveredLine_window75,percentOfModificationsCoveredByTest_window75,avgModificationsPerCoveredLine_window100,maxModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window100,avgAuthorsPerCoveredLine_window100,maxAuthorsPerCoveredLine_window100,percentOfModificationsCoveredByTest_window100,avgModificationsPerCoveredLine_window500,maxModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window500,avgAuthorsPerCoveredLine_window500,maxAuthorsPerCoveredLine_window500,percentOfModificationsCoveredByTest_window500,avgModificationsPerCoveredLine_window10000,maxModificationsPerCoveredLine_window10000,hIndexModificationsPerCoveredLine_window10000,avgAuthorsPerCoveredLine_window10000,maxAuthorsPerCoveredLine_window10000,percentOfModificationsCoveredByTest_window10000
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest#should_validate_tupleValue,9,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.2222222222222222,1,1,0.2222222222222222,1,0.0463499420625724,1.3333333333333333,3,1,1.0,1,0.0117025979767508,1.3333333333333333,3,1,1.0,1,0.011463507833397
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_fail_for_non_frozen_map_udtValue,31,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.096774193548387,3,1,1.0,1,0.0403089485865862,1.096774193548387,3,1,1.0,1,0.0394854158705897
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_SASI_standardAnalyzer_But_NotAnalyzed,111,36,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018018018018018,1,1,0.018018018018018,1,0.0463499420625724,1.2522522522522523,4,3,1.0,1,0.1443320417132603,1.2522522522522523,4,3,1.0,1,0.1413832632785632
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_build_partition_column_info,48,12,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.4375,3,3,1.0,1,0.0624138558760044,1.4375,3,3,1.0,1,0.0611387084447841
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_fail_if_both_partition_and_computed_column,31,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.5161290322580645,3,3,1.0,1,0.0403089485865862,1.5161290322580645,3,3,1.0,1,0.0394854158705897
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest#should_validate_mapByteArray,14,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.1428571428571428,1,1,0.1428571428571428,1,0.0463499420625724,1.2857142857142858,3,2,1.0,1,0.0182040412971679,1.2857142857142858,3,2,1.0,1,0.0178321232963953
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_build_static_counter_column_type,35,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.457142857142857,3,3,1.0,1,0.0455101032429199,1.457142857142857,3,3,1.0,1,0.0445803082409884
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_fail_if_both_partition_and_static_column,31,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.5161290322580645,3,3,1.0,1,0.0403089485865862,1.5161290322580645,3,3,1.0,1,0.0394854158705897
Achilles,info.archinnov.achilles.internals.codegen.meta.UDTMetaCodeGenTest#should_generate_udt_with_custom_constructor_property_class,109,36,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018348623853211,1,1,0.018348623853211,1,0.0463499420625724,1.311926605504587,3,3,1.0,1,0.1417314643850935,1.311926605504587,3,3,1.0,1,0.1388358170933639
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_SASI_standardAnalyzer_Not_String,109,36,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018348623853211,1,1,0.018348623853211,1,0.0463499420625724,1.2660550458715596,4,3,1.0,1,0.1417314643850935,1.2660550458715596,4,3,1.0,1,0.1388358170933639
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_build_counter_column_type,36,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.5833333333333333,3,3,1.0,1,0.0468103919070033,1.5833333333333333,3,3,1.0,1,0.045854031333588
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_nested_udt,105,37,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.019047619047619,1,1,0.019047619047619,1,0.0463499420625724,1.1523809523809525,3,2,1.0,1,0.1365303097287598,1.1523809523809525,3,2,1.0,1,0.1337409247229652
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_SASI_lowercase_But_NoAnalyzer,106,36,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0188679245283018,1,1,0.0188679245283018,1,0.0463499420625724,1.2641509433962264,4,3,1.0,1,0.1378305983928432,1.2641509433962264,4,3,1.0,1,0.1350146478155649
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_SASI_analyzed_but_SPARSE,622,121,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0080385852090032,1,1,0.0080385852090032,1,0.4873294346978557,0.0418006430868167,2,1,0.040192926045016,1,1.328374070138151,0.2170418006430868,2,2,0.2138263665594855,1,3.082271147161066,1.5305466237942122,4,4,1.0,1,0.8087795490598912,1.5305466237942122,4,4,1.0,1,0.792255763596994
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_map_of_double_array,95,31,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0210526315789473,1,1,0.0210526315789473,1,0.0463499420625724,1.1473684210526316,3,2,1.0,1,0.1235274230879255,1.1473684210526316,3,2,1.0,1,0.1210036937969685
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest#should_parse_function_with_keyspace,76,20,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0131578947368421,1,1,0.0131578947368421,1,0.0231749710312862,1.1578947368421053,3,3,1.0,1,0.0988219384703404,1.1578947368421053,3,3,1.0,1,0.0968029550375748
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_udt,112,37,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0267857142857142,1,1,0.0267857142857142,1,0.0695249130938586,1.1607142857142858,3,2,1.0,1,0.1456323303773437,1.1607142857142858,3,2,1.0,1,0.1426569863711629
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_generate_field_info_for_public_final_columns,62,18,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.1612903225806452,2,2,1.0,1,0.0806178971731724,1.1612903225806452,2,2,1.0,1,0.0789708317411794
Achilles,info.archinnov.achilles.internals.strategy.naming.LowerCaseNamingTest#should_return_blank_name,5,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest#should_create_codec_for_computed,55,19,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0363636363636363,1,1,0.0363636363636363,1,0.0463499420625724,1.3636363636363635,4,2,1.0,1,0.0715158765245884,1.3636363636363635,4,2,1.0,1,0.0700547700929817
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_not_fail_for_non_frozen_list_tupleValue,33,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.121212121212121,3,2,1.0,1,0.042909525914753,1.121212121212121,3,2,1.0,1,0.042032862055789
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_validate_index_depth_2_as_map_key,30,11,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.1666666666666667,3,2,1.0,1,0.0390086599225028,1.1666666666666667,3,2,1.0,1,0.03821169277799
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_build_frozen_column_info,44,11,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.431818181818182,4,3,1.0,1,0.0572127012196707,1.431818181818182,4,3,1.0,1,0.0560438160743854
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_fail_for_non_frozen_udt,26,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.1153846153846154,3,1,1.0,1,0.033807505266169,1.1153846153846154,3,1,1.0,1,0.0331168004075913
Achilles,info.archinnov.achilles.internals.codegen.meta.EntityMetaCodeGenTest#should_fail_building_class_with_no_partition_key,103,36,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0194174757281553,1,1,0.0194174757281553,1,0.0463499420625724,1.4466019417475728,4,3,1.0,1,0.1339297324005929,1.4466019417475728,4,3,1.0,1,0.1311934785377659
Achilles,info.archinnov.achilles.internals.strategy.naming.LowerCaseNamingTest#should_return_lower_case,5,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest#should_fail_on_invalidUpperBound,21,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0952380952380952,1,1,0.0952380952380952,1,0.0463499420625724,1.380952380952381,3,2,1.0,1,0.0273060619457519,1.380952380952381,3,2,1.0,1,0.026748184944593
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_json_map,76,29,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.131578947368421,3,2,1.013157894736842,2,0.0988219384703404,1.131578947368421,3,2,1.013157894736842,2,0.0968029550375748
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_optional_protocol_version_from_inline_codec,113,35,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0176991150442477,1,1,0.0176991150442477,1,0.0463499420625724,1.1504424778761062,3,2,1.0,1,0.1469326190414272,1.1504424778761062,3,2,1.0,1,0.1439307094637625
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest#should_fail_parsing_function_OpsCenter_keyspace_name,28,12,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0357142857142858,2,1,1.0,1,0.0364080825943359,1.0357142857142858,2,1,1.0,1,0.0356642465927907
Achilles,info.archinnov.achilles.internals.parser.FieldInfoParserTest#should_build_list_nested_index_info,33,14,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.4242424242424243,4,3,1.0,1,0.042909525914753,1.4242424242424243,4,3,1.0,1,0.042032862055789
Achilles,info.archinnov.achilles.internals.parser.EntityParserTest#should_fail_because_no_matching_field_name_for_immutable_constructor_param_javac,98,39,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0204081632653061,1,1,0.0204081632653061,1,0.0463499420625724,1.336734693877551,3,3,1.0,1,0.1274282890801758,1.336734693877551,3,3,1.0,1,0.1248248630747675
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_fail_for_non_frozen_list_list,27,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.1111111111111112,3,1,1.0,1,0.0351077939302525,1.1111111111111112,3,1,1.0,1,0.034390523500191
Achilles,info.archinnov.achilles.internals.strategy.naming.SnakeCaseNamingTest#should_return_blank_name,5,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest#should_create_native_codec_for_computed,46,19,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0434782608695652,1,1,0.0434782608695652,1,0.0463499420625724,1.326086956521739,4,3,1.0,1,0.0598132785478376,1.326086956521739,4,3,1.0,1,0.0585912622595847
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest#should_create_codec_for_transformed_int,53,19,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0377358490566037,1,1,0.0377358490566037,1,0.0463499420625724,1.3773584905660377,4,2,1.0,1,0.0689152991964216,1.3773584905660377,4,2,1.0,1,0.0675073239077824
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_object_byte_array,89,29,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.2808988764044944,3,2,1.0112359550561798,2,0.1157256911034249,1.2808988764044944,3,2,1.0112359550561798,2,0.1133613552413705
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_clustering_column_in_udt,110,40,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0181818181818181,1,1,0.0181818181818181,1,0.0463499420625724,1.290909090909091,4,3,1.0,1,0.1430317530491769,1.290909090909091,4,3,1.0,1,0.1401095401859635
Achilles,info.archinnov.achilles.internals.parser.validator.TypeValidatorTest#should_validate_listString,16,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.125,1,1,0.125,1,0.0463499420625724,1.375,3,2,1.0,1,0.0208046186253348,1.375,3,2,1.0,1,0.0203795694815947
Achilles,info.archinnov.achilles.internals.parser.AnnotationTreeTest#should_build_treemap_for_clustering_column_annotation_java,36,8,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.1944444444444444,3,2,1.0,1,0.0468103919070033,1.1944444444444444,3,2,1.0,1,0.045854031333588
Achilles,info.archinnov.achilles.internals.parser.EntityParserTest#should_fail_because_no_matching_field_name_for_constructor_param_javac,97,38,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0206185567010309,1,1,0.0206185567010309,1,0.0463499420625724,1.3917525773195876,3,3,1.0,1,0.1261280004160923,1.3917525773195876,3,3,1.0,1,0.1235511399821678
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_enumerated_codec_from_registry,109,34,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018348623853211,1,1,0.018348623853211,1,0.0463499420625724,1.1559633027522935,3,2,1.0,1,0.1417314643850935,1.1559633027522935,3,2,1.0,1,0.1388358170933639
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest#should_create_custom_codec_for_counter,54,19,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.037037037037037,1,1,0.037037037037037,1,0.0463499420625724,1.3703703703703705,4,2,1.0,1,0.070215587860505,1.3703703703703705,4,2,1.0,1,0.0687810470003821
Achilles,info.archinnov.achilles.internals.strategy.FrozenNestedTypeStrategyTest#should_not_fail_for_non_frozen_map_tupleValueKey,33,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.121212121212121,3,2,1.0,1,0.042909525914753,1.121212121212121,3,2,1.0,1,0.042032862055789
Achilles,info.archinnov.achilles.internals.parser.AnnotationTreeTest#should_build_treemap_for_codec_annotation_javac,25,10,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.2,3,2,1.0,1,0.0325072166020856,1.2,3,2,1.0,1,0.0318430773149917
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest#should_fail_creating_codec_for_computed_if_target_type_not_matched,41,16,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.4146341463414631,4,2,1.0,1,0.0533118352274204,1.4146341463414631,4,2,1.0,1,0.0522226467965864
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_SASI_on_set,104,37,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0192307692307692,1,1,0.0192307692307692,1,0.0463499420625724,1.2692307692307692,4,3,1.0,1,0.1352300210646763,1.2692307692307692,4,3,1.0,1,0.1324672016303655
Achilles,info.archinnov.achilles.internals.parser.validator.BeanValidatorTest#should_fail_validating_class_with_two_custom_constructors,9,4,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.8888888888888888,4,2,1.0,1,0.0117025979767508,1.8888888888888888,4,2,1.0,1,0.011463507833397
Achilles,info.archinnov.achilles.internals.strategy.naming.LowerCaseNamingTest#should_return_blank_name_on_null,5,2,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0065014433204171,1.0,1,1,1.0,1,0.0063686154629983
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest#should_fail_create_custom_codec_for_counter_if_target_type_not_matched,40,16,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.4,4,2,1.0,1,0.052011546563337,1.4,4,2,1.0,1,0.0509489237039867
Achilles,info.archinnov.achilles.internals.parser.AnnotationTreeTest#should_build_trees_for_other_fields_javac,25,8,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.16,3,2,1.0,1,0.0325072166020856,1.16,3,2,1.0,1,0.0318430773149917
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_jdk8_local_time,110,31,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0181818181818181,1,1,0.0181818181818181,1,0.0463499420625724,1.2727272727272727,3,3,1.0,1,0.1430317530491769,1.2727272727272727,3,3,1.0,1,0.1401095401859635
Achilles,info.archinnov.achilles.internals.parser.FunctionParserTest#should_fail_parsing_function_with_primitive_return_type,61,19,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0163934426229508,1,1,0.0163934426229508,1,0.0231749710312862,1.1967213114754098,3,3,1.0,1,0.079317608509089,1.1967213114754098,3,3,1.0,1,0.0776971086485798
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_codec_from_registry,50,20,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.04,1,1,0.04,1,0.0463499420625724,1.3,4,2,1.0,1,0.0650144332041713,1.3,4,2,1.0,1,0.0636861546299834
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_fail_parsing_static_column_in_udt,109,39,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018348623853211,1,1,0.018348623853211,1,0.0463499420625724,1.2935779816513762,4,3,1.0,1,0.1417314643850935,1.2935779816513762,4,3,1.0,1,0.1388358170933639
Achilles,info.archinnov.achilles.internals.parser.FieldParserTest#should_parse_non_frozen_udt,109,39,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.018348623853211,1,1,0.018348623853211,1,0.0463499420625724,1.1376146788990826,4,2,1.0,1,0.1417314643850935,1.1376146788990826,4,2,1.0,1,0.1388358170933639
Achilles,info.archinnov.achilles.internals.parser.CodecFactoryTest#should_fail_creating_JavaType_for_wildcard_type,9,4,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0117025979767508,1.0,1,1,1.0,1,0.011463507833397
Achilles,info.archinnov.achilles.internals.parser.AnnotationTreeTest#should_build_annotation_tree_for_map_javac,28,8,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.1428571428571428,3,2,1.0,1,0.0364080825943359,1.1428571428571428,3,2,1.0,1,0.0356642465927907
Achilles,info.archinnov.achilles.internals.types.OverridingOptionalFinalTest#should_get_first_present_value,15,3,0.0,0,0,0.0,0,,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,1,1,1.0,1,0.0195043299612514,1.0,1,1,1.0,1,0.019105846388995
